Timestamp,I_w_BLO_Weg,O_w_BLO_power,O_w_BLO_voltage,I_w_BHL_Weg,O_w_BHL_power,O_w_BHL_voltage,I_w_BHR_Weg,O_w_BHR_power,O_w_BHR_voltage,I_w_BRU_Weg,O_w_BRU_power,O_w_BRU_voltage,I_w_HR_Weg,O_w_HR_power,O_w_HR_voltage,I_w_HL_Weg,O_w_HL_power,O_w_HL_voltage,Labels
5.661003113,-106,0,0,627,22456,55,478,15,1,574,0,0,-833,8780,26,-833,31247,31,0
5.716003418,-106,0,0,627,22456,55,478,15,1,574,0,0,-833,8780,26,-833,31247,31,0
5.768005371,10,11900,34,705,20832,56,478,0,0,574,0,0,-833,8234,24,-833,31092,29,0
5.817001343,10,11900,34,705,20832,56,478,0,0,574,0,0,-833,8234,24,-833,31092,29,0
5.874000549,10,11900,34,705,20832,56,478,0,0,574,0,0,-833,8234,24,-833,31092,29,0
5.934005737,10,11900,34,705,20832,56,478,0,0,574,0,0,-833,8234,24,-833,31092,29,0
6.037002563,79,19818,54,783,20185,56,478,0,1,574,0,0,-833,8182,26,-833,30007,31,0
6.082000732,79,19818,54,783,20185,56,478,0,1,574,0,0,-833,8182,26,-833,30007,31,0
6.134002686,79,19818,54,783,20185,56,478,0,1,574,0,0,-833,8182,26,-833,30007,31,0
6.184005737,157,20900,55,860,8159,41,478,0,0,574,0,0,-833,7974,24,-833,24971,29,0
6.230003357,157,20900,55,860,8159,41,478,0,0,574,0,0,-833,7974,24,-833,24971,29,0
6.247001648,157,20900,55,860,8159,41,478,0,0,574,0,0,-833,7974,24,-833,24971,29,0
6.406005859,236,26680,60,878,82,1,478,0,0,574,0,0,-833,7714,26,-833,20360,29,0
6.464004517,236,26680,60,878,82,1,478,0,0,574,0,0,-833,7714,26,-833,20360,29,0
6.513999939,236,26680,60,878,82,1,478,0,0,574,0,0,-833,7714,26,-833,20360,29,0
6.566001892,316,24976,56,878,63,1,478,0,0,574,0,0,-833,7636,24,-833,12700,26,0
6.674003601,316,24976,56,878,63,1,478,0,0,574,0,0,-833,7636,24,-833,12700,26,0
6.723999023,316,24976,56,878,63,1,478,0,0,574,0,0,-833,7636,24,-833,12700,26,0
6.787002563,394,22400,56,878,45,1,478,0,0,574,0,0,-833,4600,26,-833,7194,26,0
6.825004578,394,22400,56,878,45,1,478,0,0,574,0,0,-833,4600,26,-833,7194,26,0
6.884002686,394,22400,56,878,45,1,478,0,0,574,0,0,-833,4600,26,-833,7194,26,0
6.987998962,394,22400,56,878,45,1,478,0,0,574,0,0,-833,4600,26,-833,7194,26,0
7.034004211,394,22400,56,878,45,1,478,0,0,574,0,0,-833,4600,26,-833,7194,26,0
7.098999023,472,25636,57,878,0,1,478,0,0,574,0,0,-833,7428,26,-833,6388,26,0
7.147003174,472,25636,57,878,0,1,478,0,0,574,0,0,-833,7428,26,-833,6388,26,0
7.20400238,472,25636,57,878,0,1,478,0,0,574,0,0,-833,7428,26,-833,6388,26,0
7.259002686,547,11070,45,878,0,0,478,0,0,574,0,0,-833,7428,24,-833,7168,26,0
7.303001404,547,11070,45,878,0,0,478,0,0,574,0,0,-833,7428,24,-833,7168,26,0
7.361000061,547,11070,45,878,0,0,478,0,0,574,0,0,-833,7428,24,-833,7168,26,0
7.486999512,547,11070,45,878,0,0,478,0,0,574,0,0,-833,7428,24,-833,7168,26,0
7.536003113,600,7905,30,878,0,0,478,0,0,574,0,0,-833,7376,26,-833,9406,26,0
7.593002319,600,7905,30,878,0,0,478,0,0,574,0,0,-833,7376,26,-833,9406,26,0
7.64099884,600,7905,30,878,0,0,478,0,0,574,0,0,-833,7376,26,-833,9406,26,0
7.695999146,600,7905,30,878,0,0,478,0,0,574,0,0,-833,7376,26,-833,9406,26,0
7.740005493,606,13680,38,878,0,0,478,0,0,574,0,0,-833,7376,24,-833,8390,27,0
7.855003357,606,13680,38,878,0,0,478,0,0,574,0,0,-833,7376,24,-833,8390,27,0
7.908004761,606,13680,38,878,0,0,478,0,0,574,0,0,-833,7376,24,-833,8390,27,0
7.966003418,536,24567,56,878,0,0,478,0,0,574,0,0,-833,7636,26,-833,9378,26,0
8.012001038,536,24567,56,878,0,0,478,0,0,574,0,0,-833,7636,26,-833,9378,26,0
8.069000244,536,24567,56,878,0,0,478,0,0,574,0,0,-833,7636,26,-833,9378,26,0
8.124000549,457,20888,56,878,0,0,478,0,0,574,0,0,-833,7636,26,-833,11674,26,0
8.220001221,457,20888,56,878,0,0,478,0,0,574,0,0,-833,7636,26,-833,11674,26,0
8.281005859,457,20888,56,878,0,0,478,0,0,574,0,0,-833,7636,26,-833,11674,26,0
8.325004578,457,20888,56,878,0,0,478,0,0,574,0,0,-833,7636,26,-833,11674,26,0
8.388999939,384,21560,56,878,0,0,478,0,0,574,0,0,-833,7428,24,-833,12025,27,0
8.432998657,384,21560,56,878,0,0,478,0,0,574,0,0,-833,7428,24,-833,12025,27,0
8.543998718,384,21560,56,878,0,0,478,0,0,574,0,0,-833,7428,24,-833,12025,27,0
8.59400177,303,21120,55,878,0,0,478,0,0,574,0,0,-833,4600,26,-833,12565,27,0
8.646003723,303,21120,55,878,0,0,478,0,0,574,0,0,-833,4600,26,-833,12565,27,0
8.70400238,303,21120,55,878,0,0,478,0,0,574,0,0,-833,4600,26,-833,12565,27,0
8.76599884,225,23155,55,-2,9212,28,478,0,0,574,0,0,-833,7636,26,-833,12997,27,0
8.804000854,225,23155,55,-2,9212,28,478,0,0,574,0,0,-833,7636,26,-833,12997,27,0
8.861000061,225,23155,55,-2,9212,28,478,0,0,574,0,0,-833,7636,26,-833,12997,27,0
8.916000366,225,23155,55,-2,9212,28,478,0,0,574,0,0,-833,7636,26,-833,12997,27,0
9.01700592,225,23155,55,-2,9212,28,478,0,0,574,0,0,-833,7636,26,-833,12997,27,0
9.071998596,144,20900,55,-76,19085,55,478,0,0,574,0,0,-833,7636,26,-833,13753,27,0
9.116004944,144,20900,55,-76,19085,55,478,0,0,574,0,0,-833,7636,26,-833,13753,27,0
9.171005249,144,20900,55,-76,19085,55,478,0,0,574,0,0,-833,7636,26,-833,13753,27,0
9.271003723,144,20900,55,-76,19085,55,478,0,0,574,0,0,-833,7636,26,-833,13753,27,0
9.317001343,66,17550,52,-154,21670,56,478,0,0,574,0,0,-833,7714,26,-833,14644,27,0
9.397003174,66,17550,52,-154,21670,56,478,0,0,574,0,0,-833,7714,26,-833,14644,27,0
9.442001343,66,17550,52,-154,21670,56,478,0,0,574,0,0,-833,7714,26,-833,14644,27,0
9.442001343,9,2067,13,-232,22000,55,478,0,0,574,0,0,-833,7636,26,-833,15130,29,0
9.540000916,9,2067,13,-232,22000,55,478,0,0,574,0,0,-833,7636,26,-833,15130,29,0
9.596000671,9,2067,13,-232,22000,55,478,0,0,574,0,0,-833,7636,26,-833,15130,29,0
9.696998596,8,291,3,-307,7714,38,478,0,0,574,0,0,-819,30502,103,-818,2656,110,0
9.745002747,8,291,3,-307,7714,38,478,0,0,574,0,0,-819,30502,103,-818,2656,110,0
9.810005188,8,291,3,-307,7714,38,478,0,0,574,0,0,-819,30502,103,-818,2656,110,0
9.86000061,8,291,3,-307,7714,38,478,0,0,574,0,0,-819,30502,103,-818,2656,110,0
9.906005859,8,291,3,-307,7714,38,478,0,0,574,0,0,-819,30502,103,-818,2656,110,0
10.01599884,7,174,2,-321,297,3,478,0,0,574,0,0,-590,31186,374,-585,19074,374,0
10.06900024,7,174,2,-321,297,3,478,0,0,574,0,0,-590,31186,374,-585,19074,374,0
10.11299896,7,174,2,-321,297,3,478,0,0,574,0,0,-590,31186,374,-585,19074,374,0
10.16899872,7,142,2,-321,246,2,478,0,0,574,0,0,-181,19360,310,-176,18126,315,0
10.22499847,7,142,2,-321,246,2,478,0,0,574,0,0,-181,19360,310,-176,18126,315,0
10.27100372,7,142,2,-321,246,2,478,0,0,574,0,0,-181,19360,310,-176,18126,315,0
10.38800049,7,142,2,-321,246,2,478,0,0,574,0,0,-181,19360,310,-176,18126,315,0
10.44499969,7,46,2,-321,110,2,478,0,0,574,0,0,-1,5216,18,-1,9600,16,0
10.5019989,7,46,2,-321,110,2,478,0,0,574,0,0,-1,5216,18,-1,9600,16,0
10.54800415,7,46,2,-321,110,2,478,0,0,574,0,0,-1,5216,18,-1,9600,16,0
10.60500336,7,28,1,-22,32004,62,478,0,0,574,0,0,0,5599,27,0,10028,26,0
10.70700073,7,28,1,-22,32004,62,478,0,0,574,0,0,0,5599,27,0,10028,26,0
10.76200104,7,28,1,-22,32004,62,478,0,0,574,0,0,0,5599,27,0,10028,26,0
10.80599976,7,28,1,-22,32004,62,478,0,0,574,0,0,0,5599,27,0,10028,26,0
10.86100006,7,18,1,-102,26505,57,478,0,0,574,0,0,0,4308,26,0,10756,26,0
10.91300201,7,18,1,-102,26505,57,478,0,0,574,0,0,0,4308,26,0,10756,26,0
11.01900482,7,18,1,-102,26505,57,478,0,0,574,0,0,0,4308,26,0,10756,26,0
11.07700348,7,0,0,-181,20020,54,478,0,0,574,0,0,0,5244,26,0,11484,24,0
11.1210022,7,0,0,-181,20020,54,478,0,0,574,0,0,0,5244,26,0,11484,24,0
11.16699982,7,0,0,-181,20020,54,478,0,0,574,0,0,0,5244,26,0,11484,24,0
11.22200012,7,0,0,-259,22344,56,478,0,0,574,0,0,0,6128,26,0,12212,24,0
11.33399963,7,0,0,-259,22344,56,478,0,0,574,0,0,0,6128,26,0,12212,24,0
11.37900543,7,0,0,-259,22344,56,478,0,0,574,0,0,0,6128,26,0,12212,24,0
11.4280014,7,0,0,-259,22344,56,478,0,0,574,0,0,0,6128,26,0,12212,24,0
11.49000549,7,0,0,-334,22064,55,-5,13528,38,574,0,0,0,7090,27,0,12576,26,0
11.54000092,7,0,0,-334,22064,55,-5,13528,38,574,0,0,0,7090,27,0,12576,26,0
11.59500122,7,0,0,-334,22064,55,-5,13528,38,574,0,0,0,7090,27,0,12576,26,0
11.70400238,7,0,0,-412,20900,55,-80,16692,52,574,0,0,0,10999,27,0,12212,26,0
11.74300385,7,0,0,-412,20900,55,-80,16692,52,574,0,0,0,10999,27,0,12212,26,0
11.80599976,7,0,0,-412,20900,55,-80,16692,52,574,0,0,0,10999,27,0,12212,26,0
11.86100006,7,0,0,-412,20900,55,-80,16692,52,574,0,0,0,10999,27,0,12212,26,0
11.90800476,7,0,0,-498,21672,56,-165,18044,54,574,0,0,0,13807,27,0,11484,26,0
12.01000214,7,0,0,-498,21672,56,-165,18044,54,574,0,0,0,13807,27,0,11484,26,0
12.06600189,7,0,0,-498,21672,56,-165,18044,54,574,0,0,0,13807,27,0,11484,26,0
12.1230011,7,0,0,-498,21672,56,-165,18044,54,574,0,0,0,13807,27,0,11484,26,0
12.1780014,7,0,0,-545,721,6,-243,18144,55,574,0,0,0,15967,27,0,7720,26,0
12.23000336,7,0,0,-545,721,6,-243,18144,55,574,0,0,0,15967,27,0,7720,26,0
12.28200531,7,0,0,-545,721,6,-243,18144,55,574,0,0,0,15967,27,0,7720,26,0
12.33399963,7,0,0,-545,721,6,-243,18144,55,574,0,0,0,15967,27,0,7720,26,0
12.44900513,7,0,0,-546,174,2,-321,27900,60,574,0,0,0,21694,29,0,10756,24,0
12.50700378,7,0,0,-546,174,2,-321,27900,60,574,0,0,0,21694,29,0,10756,24,0
12.55799866,8,0,0,-546,154,2,-396,22458,56,574,0,0,0,26659,31,0,6736,26,0
12.60600281,8,0,0,-546,154,2,-396,22458,56,574,0,0,0,26659,31,0,6736,26,0
12.65900421,8,0,0,-546,154,2,-396,22458,56,574,0,0,0,26659,31,0,6736,26,0
12.77000427,8,0,0,-546,154,2,-396,22458,56,574,0,0,0,26659,31,0,6736,26,0
12.81500244,8,0,0,-546,63,1,-475,18760,55,574,0,0,0,23405,31,0,4699,24,0
12.87200165,8,0,0,-546,63,1,-475,18760,55,574,0,0,0,23405,31,0,4699,24,0
12.92700195,8,0,0,-546,63,1,-475,18760,55,574,0,0,0,23405,31,0,4699,24,0
12.97100067,8,0,0,-546,63,1,-475,18760,55,574,0,0,0,23405,31,0,4699,24,0
13.07900238,8,0,0,-546,44,1,-551,23370,56,574,0,0,0,23202,31,0,4699,23,0
13.13800049,8,0,0,-546,44,1,-551,23370,56,574,0,0,0,23202,31,0,4699,23,0
13.19599915,8,0,0,-546,44,1,-551,23370,56,574,0,0,0,23202,31,0,4699,23,0
13.25099945,8,0,0,-546,44,1,-551,23370,56,574,0,0,0,23202,31,0,4699,23,0
13.2950058,8,0,0,-546,29,1,-631,18256,56,0,0,0,0,26659,31,0,4262,23,0
13.352005,8,0,0,-546,29,1,-631,18256,56,0,0,0,0,26659,31,0,4262,23,0
13.45400238,8,0,0,-546,29,1,-631,18256,56,0,0,0,0,26659,31,0,4262,23,0
13.50900269,8,0,0,-546,19,0,-710,19494,55,-49,23548,58,0,21868,29,0,5008,26,0
13.55400085,8,0,0,-546,19,0,-710,19494,55,-49,23548,58,0,21868,29,0,5008,26,0
13.60900116,8,0,0,-546,19,0,-710,19494,55,-49,23548,58,0,21868,29,0,5008,26,0
13.67900085,8,0,0,-546,0,0,-788,19305,55,-126,25928,56,0,18881,29,0,3848,23,0
13.72299957,8,0,0,-546,0,0,-788,19305,55,-126,25928,56,0,18881,29,0,3848,23,0
13.82800293,8,0,0,-546,0,0,-788,19305,55,-126,25928,56,0,18881,29,0,3848,23,0
13.82800293,8,0,0,-546,0,0,-788,19305,55,-126,25928,56,0,18881,29,0,3848,23,0
13.93099976,8,0,0,-546,0,0,-866,1539,27,-209,24864,56,0,13186,26,0,5008,24,0
14.01300049,8,0,0,-546,0,0,-866,1539,27,-209,24864,56,0,13186,26,0,5008,24,0
14.05699921,8,0,0,-546,0,0,-866,1539,27,-209,24864,56,0,13186,26,0,5008,24,0
14.11299896,8,0,0,-546,0,0,-866,1539,27,-209,24864,56,0,13186,26,0,5008,24,0
14.16000366,8,0,0,-546,0,0,-874,0,0,-286,23199,57,0,10648,26,0,5008,24,0
14.27100372,8,0,0,-546,0,0,-874,0,0,-286,23199,57,0,10648,26,0,5008,24,0
14.31500244,8,0,0,-546,0,0,-874,0,0,-286,23199,57,0,10648,26,0,5008,24,0
14.3730011,8,0,0,-546,0,0,-874,0,0,-365,21780,55,0,6986,26,0,5008,24,0
14.42700195,8,0,0,-546,0,0,-874,0,0,-365,21780,55,0,6986,26,0,5008,24,0
14.47800446,8,0,0,-546,0,0,-874,0,0,-365,21780,55,0,6986,26,0,5008,24,0
14.52799988,8,0,0,-546,0,0,-874,0,0,-365,21780,55,0,6986,26,0,5008,24,0
14.63300323,8,0,0,-546,0,0,-874,0,0,-445,20405,55,0,5530,24,0,5008,24,0
14.69000244,8,0,0,-546,0,0,-874,0,0,-445,20405,55,0,5530,24,0,5008,24,0
14.74100494,8,0,0,-546,0,0,-874,0,0,-445,20405,55,0,5530,24,0,5008,24,0
14.78500366,8,0,0,-546,0,1,-874,0,0,-518,26790,57,0,2392,26,0,5008,24,0
14.85100555,8,0,0,-546,0,1,-874,0,0,-518,26790,57,0,2392,26,0,5008,24,0
14.95600128,8,0,0,-546,0,1,-874,0,0,-518,26790,57,0,2392,26,0,5008,24,0
15.00400543,8,0,0,-546,0,0,-874,0,0,-599,18928,52,0,5504,26,0,5008,24,0
15.05200195,8,0,0,-546,0,0,-874,0,0,-599,18928,52,0,5504,26,0,5008,24,0
15.09799957,8,0,0,-546,0,0,-874,0,0,-599,18928,52,0,5504,26,0,5008,24,0
15.20000458,8,0,0,-546,0,0,-874,0,0,-599,18928,52,0,5504,26,0,5008,24,0
0,-107,0,0,0,0,0,-1256,0,0,-25,10530,28,0,6232,26,0,11094,26,0
0.05500030518,-107,0,0,0,0,0,-1256,0,0,-25,10530,28,0,6232,26,0,11094,26,0
0.09999847412,-107,0,0,0,0,0,-1256,0,0,-25,10530,28,0,6232,26,0,11094,26,0
0.15599823,-107,0,0,0,0,0,-1256,0,0,-25,10530,28,0,6232,26,0,11094,26,0
0.2610015869,-107,0,0,0,0,0,-1256,0,0,49,18424,56,0,3376,26,0,11094,26,0
0.3160018921,-107,0,0,0,0,0,-1256,0,0,49,18424,56,0,3376,26,0,11094,26,0
0.361000061,-107,0,0,0,0,0,-1256,0,0,49,18424,56,0,3376,26,0,11094,26,0
0.4219970703,-107,0,0,0,0,0,-1256,0,0,123,24966,57,0,5972,26,0,7408,26,0
0.4680023193,-107,0,0,0,0,0,-1256,0,0,123,24966,57,0,5972,26,0,7408,26,0
0.5449981689,-107,0,0,0,0,0,-1256,0,0,123,24966,57,0,5972,26,0,7408,26,0
0.65599823,-107,0,0,0,0,0,-1256,0,0,123,24966,57,0,5972,26,0,7408,26,0
0.7070007324,-107,0,0,0,0,0,-1256,0,0,202,21010,55,0,6232,26,0,5734,26,0
0.763999939,-107,0,0,0,0,0,-1256,0,0,202,21010,55,0,6232,26,0,5734,26,0
0.8089981079,-107,0,0,0,0,0,-1256,0,0,202,21010,55,0,6232,26,0,5734,26,0
0.8639984131,-107,6,0,0,0,0,-1256,0,0,280,20196,54,0,3376,26,0,7408,24,0
0.9629974365,-107,6,0,0,0,0,-1256,0,0,280,20196,54,0,3376,26,0,7408,24,0
1.007003784,-107,6,0,0,0,0,-1256,0,0,280,20196,54,0,3376,26,0,7408,24,0
1.065002441,-107,6,0,0,0,0,-1256,0,0,280,20196,54,0,3376,26,0,7408,24,0
1.113998413,-107,0,1,0,0,0,3,10354,33,358,23598,57,0,6232,26,0,7408,24,0
1.215003967,-107,0,1,0,0,0,3,10354,33,358,23598,57,0,6232,26,0,7408,24,0
1.259002686,-107,0,1,0,0,0,3,10354,33,358,23598,57,0,6232,26,0,7408,24,0
1.314002991,-107,0,1,0,0,0,77,19278,54,437,22064,56,0,11836,27,0,10366,26,0
1.361999512,-107,0,1,0,0,0,77,19278,54,437,22064,56,0,11836,27,0,10366,26,0
1.416999817,-107,0,1,0,0,0,77,19278,54,437,22064,56,0,11836,27,0,10366,26,0
1.520004272,-107,0,0,0,0,0,156,15876,52,515,19604,52,0,15319,27,0,10756,24,0
1.565002441,-107,0,0,0,0,0,156,15876,52,515,19604,52,0,15319,27,0,10756,24,0
1.611000061,-107,0,0,0,0,0,156,15876,52,515,19604,52,0,15319,27,0,10756,24,0
1.674003601,-107,0,0,0,0,0,156,15876,52,515,19604,52,0,15319,27,0,10756,24,0
1.773002625,-107,0,0,0,0,0,156,15876,52,515,19604,52,0,15319,27,0,10756,24,0
1.82900238,-107,0,0,0,0,0,233,22857,57,572,297,9,0,21578,29,0,7048,26,0
1.885002136,-107,0,0,0,0,0,233,22857,57,572,297,9,0,21578,29,0,7048,26,0
1.929000854,-107,0,0,0,0,0,233,22857,57,572,297,9,0,21578,29,0,7048,26,0
1.986999512,-107,0,0,0,0,0,311,19008,55,574,0,0,0,23782,31,0,7048,26,0
2.083999634,-107,0,0,0,0,0,311,19008,55,574,0,0,0,23782,31,0,7048,26,0
2.141998291,-107,0,0,0,0,0,311,19008,55,574,0,0,0,23782,31,0,7048,26,0
2.197998047,-107,0,1,0,0,0,383,6720,30,574,0,0,-26,8312,193,-28,4980,177,0
2.243003845,-107,0,1,0,0,0,383,6720,30,574,0,0,-26,8312,193,-28,4980,177,0
2.299003601,-107,0,1,0,0,0,383,6720,30,574,0,0,-26,8312,193,-28,4980,177,0
2.346000671,-107,0,1,0,0,0,383,6720,30,574,0,0,-26,8312,193,-28,4980,177,0
2.372001648,-107,8,0,0,0,0,392,324,3,574,0,0,-289,28048,486,-295,6803,484,0
2.511001587,-107,8,0,0,0,0,392,324,3,574,0,0,-289,28048,486,-295,6803,484,0
2.556999207,-107,8,0,0,0,0,392,324,3,574,0,0,-289,28048,486,-295,6803,484,0
2.611000061,-107,0,0,0,0,0,392,14,0,574,0,0,-696,29712,299,-700,29620,299,0
2.667999268,-107,0,0,0,0,0,392,14,0,574,0,0,-696,29712,299,-700,29620,299,0
2.725997925,-107,0,0,0,0,0,392,14,0,574,0,0,-696,29712,299,-700,29620,299,0
2.781997681,-107,0,0,0,0,0,392,14,0,574,0,0,-696,29712,299,-700,29620,299,0
2.883003235,-107,0,0,0,0,0,392,14,0,574,0,0,-696,29712,299,-700,29620,299,0
2.929000854,-107,8,1,0,0,0,392,0,0,574,0,0,-832,2757,29,-833,27118,24,0
2.982002258,-107,8,1,0,0,0,392,0,0,574,0,0,-832,2757,29,-833,27118,24,0
3.037002563,-107,8,1,0,0,0,392,0,0,574,0,0,-832,2757,29,-833,27118,24,0
3.081001282,-107,0,1,0,0,0,29,20976,58,574,0,0,-833,24826,29,-833,26504,29,0
3.193000793,-107,0,1,0,0,0,29,20976,58,574,0,0,-833,24826,29,-833,26504,29,0
3.237998962,-107,0,1,0,0,0,29,20976,58,574,0,0,-833,24826,29,-833,26504,29,0
3.284004211,-107,8,1,0,0,0,107,21261,56,574,0,0,-833,17533,27,-833,18451,27,0
3.361000061,-107,8,1,0,0,0,107,21261,56,574,0,0,-833,17533,27,-833,18451,27,0
3.40599823,-107,8,1,0,0,0,107,21261,56,574,0,0,-833,17533,27,-833,18451,27,0
3.507003784,-107,8,1,0,0,0,107,21261,56,574,0,0,-833,17533,27,-833,18451,27,0
3.562004089,-107,9,0,0,0,0,185,19494,55,574,0,0,-833,15130,26,-833,21201,27,0
3.606002808,-107,9,0,0,0,0,185,19494,55,574,0,0,-833,15130,26,-833,21201,27,0
3.661003113,-107,9,0,0,0,0,185,19494,55,574,0,0,-833,15130,26,-833,21201,27,0
3.71900177,-107,9,0,5,14630,39,266,19548,54,574,0,0,-833,12970,26,-833,20157,27,0
3.774002075,-107,9,0,5,14630,39,266,19548,54,574,0,0,-833,12970,26,-833,20157,27,0
3.884002686,-107,9,0,5,14630,39,266,19548,54,574,0,0,-833,12970,26,-833,20157,27,0
3.928001404,-107,0,1,77,17628,52,340,19085,55,574,0,0,-833,10574,26,-833,19142,29,0
3.987998962,-107,0,1,77,17628,52,340,19085,55,574,0,0,-833,10574,26,-833,19142,29,0
4.032997131,-107,0,1,77,17628,52,340,19085,55,574,0,0,-833,10574,26,-833,19142,29,0
4.09400177,-107,0,1,77,17628,52,340,19085,55,574,0,0,-833,10574,26,-833,19142,29,0
4.197998047,-107,0,0,155,21112,57,420,14892,51,574,0,0,-833,10158,26,-833,18533,29,0
4.245002747,-107,0,0,155,21112,57,420,14892,51,574,0,0,-833,10158,26,-833,18533,29,0
4.300003052,-107,0,0,155,21112,57,420,14892,51,574,0,0,-833,10158,26,-833,18533,29,0
4.345001221,-107,0,0,155,21112,57,420,14892,51,574,0,0,-833,10158,26,-833,18533,29,0
4.403999329,-107,0,0,233,26220,60,476,1364,9,574,0,0,-833,9950,26,-833,14914,27,0
4.503997803,-107,0,0,233,26220,60,476,1364,9,574,0,0,-833,9950,26,-833,14914,27,0
4.564002991,-107,0,0,233,26220,60,476,1364,9,574,0,0,-833,9950,26,-833,14914,27,0
4.61000061,-107,12,0,313,23800,56,477,114,1,574,0,0,-833,9118,26,-833,22158,31,0
4.665000916,-107,12,0,313,23800,56,477,114,1,574,0,0,-833,9118,26,-833,22158,31,0
4.730003357,-107,12,0,313,23800,56,477,114,1,574,0,0,-833,9118,26,-833,22158,31,0
4.777999878,-107,12,0,313,23800,56,477,114,1,574,0,0,-833,9118,26,-833,22158,31,0
4.875999451,-107,12,0,313,23800,56,477,114,1,574,0,0,-833,9118,26,-833,22158,31,0
4.933998108,-107,12,1,391,22800,58,477,101,1,574,0,0,-833,8520,24,-833,25435,29,0
4.990997314,-107,12,1,391,22800,58,477,101,1,574,0,0,-833,8520,24,-833,25435,29,0
5.043998718,-107,12,1,391,22800,58,477,101,1,574,0,0,-833,8520,24,-833,25435,29,0
5.092002869,-107,12,1,471,23997,58,477,0,0,574,0,0,-833,7896,24,-833,31402,31,0
5.191001892,-107,12,1,471,23997,58,477,0,0,574,0,0,-833,7896,24,-833,31402,31,0
5.23500061,-107,12,1,471,23997,58,477,0,0,574,0,0,-833,7896,24,-833,31402,31,0
5.291000366,-107,12,1,471,23997,58,477,0,0,574,0,0,-833,7896,24,-833,31402,31,0
5.355003357,-107,12,1,549,23800,56,477,67,0,574,0,0,-833,4336,26,-833,31557,31,0
5.395004272,-107,12,1,549,23800,56,477,67,0,574,0,0,-833,4336,26,-833,31557,31,0
5.444000244,-107,12,1,549,23800,56,477,67,0,574,0,0,-833,4336,26,-833,31557,31,0
5.573997498,-107,12,1,629,22116,57,477,0,0,574,0,0,-833,6830,24,-833,31712,31,0
5.618003845,-107,12,1,629,22116,57,477,0,0,574,0,0,-833,6830,24,-833,31712,31,0
5.666000366,-107,12,1,629,22116,57,477,0,0,574,0,0,-833,6830,24,-833,31712,31,0
5.722999573,11,11253,34,707,22495,55,477,0,0,574,0,0,-833,6570,26,-833,30472,32,0
5.767997742,11,11253,34,707,22495,55,477,0,0,574,0,0,-833,6570,26,-833,30472,32,0
5.882003784,11,11253,34,707,22495,55,477,0,0,574,0,0,-833,6570,26,-833,30472,32,0
5.929000854,11,11253,34,707,22495,55,477,0,0,574,0,0,-833,6570,26,-833,30472,32,0
5.98500061,83,20466,54,788,20304,54,477,0,0,574,0,0,-833,3784,26,-833,30472,29,0
6.037002563,83,20466,54,788,20304,54,477,0,0,574,0,0,-833,3784,26,-833,30472,29,0
6.081001282,83,20466,54,788,20304,54,477,0,0,574,0,0,-833,3784,26,-833,30472,29,0
6.190002441,162,26676,57,864,7566,39,477,0,0,574,0,0,-833,6570,26,-833,28550,31,0
6.237998962,162,26676,57,864,7566,39,477,0,0,574,0,0,-833,6570,26,-833,28550,31,0
6.290000916,162,26676,57,864,7566,39,477,0,0,574,0,0,-833,6570,26,-833,28550,31,0
6.349998474,162,26676,57,864,7566,39,477,0,0,574,0,0,-833,6570,26,-833,28550,31,0
6.40599823,236,26448,57,878,264,2,477,0,0,574,0,0,-833,3784,24,-833,21491,29,0
6.507003784,236,26448,57,878,264,2,477,0,0,574,0,0,-833,3784,24,-833,21491,29,0
6.551002502,236,26448,57,878,264,2,477,0,0,574,0,0,-833,3784,24,-833,21491,29,0
6.613998413,314,27202,57,878,164,1,477,0,0,574,0,0,-833,6830,26,-833,14023,27,0
6.67199707,314,27202,57,878,164,1,477,0,0,574,0,0,-833,6830,26,-833,14023,27,0
6.717002869,314,27202,57,878,164,1,477,0,0,574,0,0,-833,6830,26,-833,14023,27,0
6.791000366,393,21784,56,878,122,2,477,0,0,574,0,0,-833,7116,24,-833,10999,27,0
6.875999451,393,21784,56,878,122,2,477,0,0,574,0,0,-833,7116,24,-833,10999,27,0
6.934997559,393,21784,56,878,122,2,477,0,0,574,0,0,-833,7116,24,-833,10999,27,0
6.934997559,393,21784,56,878,122,2,477,0,0,574,0,0,-833,7116,24,-833,10999,27,0
7.041999817,393,21784,56,878,122,2,477,0,0,574,0,0,-833,7116,24,-833,10999,27,0
7.097999573,470,22275,55,878,46,1,477,0,0,574,0,0,-833,7376,26,-833,6908,27,0
7.142997742,470,22275,55,878,46,1,477,0,0,574,0,0,-833,7376,26,-833,6908,27,0
7.200004578,470,22275,55,878,46,1,477,0,0,574,0,0,-833,7376,26,-833,6908,27,0
7.299003601,470,22275,55,878,46,1,477,0,0,574,0,0,-833,7376,26,-833,6908,27,0
7.358001709,547,15615,45,878,34,1,477,0,0,574,0,0,-833,7636,26,-833,3856,26,0
7.409004211,547,15615,45,878,34,1,477,0,0,574,0,0,-833,7636,26,-833,3856,26,0
7.460998535,547,15615,45,878,34,1,477,0,0,574,0,0,-833,7636,26,-833,3856,26,0
7.562004089,600,7750,31,878,15,1,477,0,0,574,0,0,-833,7636,26,-833,9271,26,0
7.562004089,600,7750,31,878,15,1,477,0,0,574,0,0,-833,7636,26,-833,9271,26,0
