ds,method,split_number,roc,max_time,scoring_str
8_hmeq,MLP,5,0.9560100769867695,0,roc
8_hmeq,MLP,6,0.9335482620721245,0,roc
8_hmeq,MLP,7,0.921868118316509,0,roc
8_hmeq,MLP,8,0.9416873667706076,0,roc
8_hmeq,MLP,9,0.8965321608396568,0,roc
8_hmeq,XGBoost,0,0.9755650687948136,0,roc
8_hmeq,XGBoost,1,0.9572432746683579,0,roc
8_hmeq,XGBoost,2,0.9747370646371756,0,roc
8_hmeq,XGBoost,3,0.9748075330761236,0,roc
8_hmeq,XGBoost,4,0.9374240262142592,0,roc
8_hmeq,XGBoost,5,0.982699998238289,0,roc
8_hmeq,XGBoost,6,0.9755650687948135,0,roc
8_hmeq,XGBoost,7,0.9674964325352783,0,roc
8_hmeq,XGBoost,8,0.9744728079911209,0,roc
8_hmeq,XGBoost,9,0.9478760371604852,0,roc
8_hmeq,TabPFN,0,0.9974807533076123,0,roc
8_hmeq,TabPFN,1,0.9929179218857355,0,roc
8_hmeq,TabPFN,2,0.9980709264838011,0,roc
8_hmeq,TabPFN,3,0.9958247449923365,0,roc
8_hmeq,TabPFN,4,0.9922308546059934,0,roc
8_hmeq,TabPFN,5,0.9993657840494689,0,roc
8_hmeq,TabPFN,6,0.996661557704843,0,roc
8_hmeq,TabPFN,7,0.9949879322798302,0,roc
8_hmeq,TabPFN,8,0.9979740323802477,0,roc
8_hmeq,TabPFN,9,0.9942202680660945,0,roc
8_hmeq,LightGBM,0,0.9672497929989606,0,roc
8_hmeq,LightGBM,1,0.9492979581769815,0,roc
8_hmeq,LightGBM,2,0.9734862498458503,0,roc
8_hmeq,LightGBM,3,0.9683068195831792,0,roc
8_hmeq,LightGBM,4,0.9280341067244507,0,roc
8_hmeq,LightGBM,5,0.9800221975582686,0,roc
8_hmeq,LightGBM,6,0.9692581435089759,0,roc
8_hmeq,LightGBM,7,0.9601853319944329,0,roc
8_hmeq,LightGBM,8,0.9746313619787538,0,roc
8_hmeq,LightGBM,9,0.9460676547762569,0,roc
8_hmeq,CatBoost,0,0.9721297323961031,0,roc
8_hmeq,CatBoost,1,0.9539664922572803,0,roc
8_hmeq,CatBoost,2,0.975970262318764,0,roc
8_hmeq,CatBoost,3,0.9741380829061184,0,roc
8_hmeq,CatBoost,4,0.944400401670102,0,roc
8_hmeq,CatBoost,5,0.9823476560435496,0,roc
8_hmeq,CatBoost,6,0.9750717897221782,0,roc
8_hmeq,CatBoost,7,0.9621232140655005,0,roc
8_hmeq,CatBoost,8,0.9747194475274387,0,roc
8_hmeq,CatBoost,9,0.9495248563931635,0,roc
9_loan_approval,LogReg,0,0.9745248213701956,0,roc
9_loan_approval,LogReg,1,0.9682435903423154,0,roc
9_loan_approval,LogReg,2,0.9593704758791388,0,roc
9_loan_approval,LogReg,3,0.9591836734693878,0,roc
9_loan_approval,LogReg,4,0.9706019707654229,0,roc
9_loan_approval,LogReg,5,0.9703918180544528,0,roc
9_loan_approval,LogReg,6,0.9754018169112509,0,roc
9_loan_approval,LogReg,7,0.9701141392965292,0,roc
9_loan_approval,LogReg,8,0.9702073142324714,0,roc
9_loan_approval,LogReg,9,0.9641157857728817,0,roc
9_loan_approval,KNN,0,0.9473450707514126,0,roc
9_loan_approval,KNN,1,0.9650562742259375,0,roc
9_loan_approval,KNN,2,0.9403049549339186,0,roc
9_loan_approval,KNN,3,0.9506958389763227,0,roc
9_loan_approval,KNN,4,0.9614369775370102,0,roc
9_loan_approval,KNN,5,0.9580628590108811,0,roc
9_loan_approval,KNN,6,0.9688446307943164,0,roc
9_loan_approval,KNN,7,0.953424178895877,0,roc
9_loan_approval,KNN,8,0.95980666200792,0,roc
9_loan_approval,KNN,9,0.9627094808390952,0,roc
9_loan_approval,RandomForest,0,0.9989842618969785,0,roc
9_loan_approval,RandomForest,1,0.9952598888525662,0,roc
9_loan_approval,RandomForest,2,0.9968360341848408,0,roc
9_loan_approval,RandomForest,3,0.9971862887031242,0,roc
9_loan_approval,RandomForest,4,0.9992411152103863,0,roc
9_loan_approval,RandomForest,5,0.9970812123476394,0,roc
9_loan_approval,RandomForest,6,0.9998602375960866,0,roc
9_loan_approval,RandomForest,7,0.9990216631726065,0,roc
9_loan_approval,RandomForest,8,0.9999068250640578,0,roc
9_loan_approval,RandomForest,9,0.9910465252548928,0,roc
9_loan_approval,SVM,0,0.9851959090272265,0,roc
9_loan_approval,SVM,1,0.9826507261943679,0,roc
9_loan_approval,SVM,2,0.9744314201653201,0,roc
9_loan_approval,SVM,3,0.9773969084201187,0,roc
9_loan_approval,SVM,4,0.989188810535656,0,roc
9_loan_approval,SVM,5,0.9845654508943166,0,roc
9_loan_approval,SVM,6,0.9894013510365711,0,roc
9_loan_approval,SVM,7,0.9853948287910552,0,roc
9_loan_approval,SVM,8,0.9873282087118566,0,roc
9_loan_approval,SVM,9,0.9778272588772999,0,roc
9_loan_approval,MLP,0,0.9936487180684632,0,roc
9_loan_approval,MLP,1,0.9921776490916733,0,roc
9_loan_approval,MLP,2,0.9870639331247373,0,roc
9_loan_approval,MLP,3,0.9937654695745575,0,roc
9_loan_approval,MLP,4,0.9963106524074161,0,roc
9_loan_approval,MLP,5,0.9939055713818709,0,roc
9_loan_approval,MLP,6,0.9954111344048451,0,roc
9_loan_approval,MLP,7,0.989098532494759,0,roc
9_loan_approval,MLP,8,0.9972979268576753,0,roc
9_loan_approval,MLP,9,0.9857494433376304,0,roc
9_loan_approval,XGBoost,0,0.998972586746369,0,roc
9_loan_approval,XGBoost,1,0.9981553262037081,0,roc
9_loan_approval,XGBoost,2,0.9976649698781114,0,roc
9_loan_approval,XGBoost,3,0.9988558352402747,0,roc
9_loan_approval,XGBoost,4,0.9993461915658712,0,roc
9_loan_approval,XGBoost,5,0.9979218231915192,0,roc
9_loan_approval,XGBoost,6,0.9999534125320289,0,roc
9_loan_approval,XGBoost,7,0.9987654320987654,0,roc
9_loan_approval,XGBoost,8,0.9998835313300722,0,roc
9_loan_approval,XGBoost,9,0.9962498535099028,0,roc
9_loan_approval,TabPFN,0,0.9995096436744034,0,roc
9_loan_approval,TabPFN,1,0.9990192873488069,0,roc
9_loan_approval,TabPFN,2,0.9982020268061459,0,roc
9_loan_approval,TabPFN,3,0.9987390837341802,0,roc
9_loan_approval,TabPFN,4,0.9998832484939055,0,roc
9_loan_approval,TabPFN,5,0.9986690328305234,0,roc
9_loan_approval,TabPFN,6,1.0,0,roc
9_loan_approval,TabPFN,7,0.9996505939902166,0,roc
9_loan_approval,TabPFN,8,1.0,0,roc
9_loan_approval,TabPFN,9,0.996320168756592,0,roc
9_loan_approval,LightGBM,0,0.9992994909634334,0,roc
9_loan_approval,LightGBM,1,0.9981319759024891,0,roc
9_loan_approval,LightGBM,2,0.998365478914678,0,roc
9_loan_approval,LightGBM,3,0.9992060897585578,0,roc
9_loan_approval,LightGBM,4,0.9994395927707467,0,roc
9_loan_approval,LightGBM,5,0.9983421286134591,0,roc
9_loan_approval,LightGBM,6,1.0,0,roc
9_loan_approval,LightGBM,7,0.9988586070347077,0,roc
9_loan_approval,LightGBM,8,0.9997670626601445,0,roc
9_loan_approval,LightGBM,9,0.9932497363178249,0,roc
9_loan_approval,CatBoost,0,0.9986223322280858,0,roc
9_loan_approval,CatBoost,1,0.9978984728903002,0,roc
9_loan_approval,CatBoost,2,0.9985522813244291,0,roc
9_loan_approval,CatBoost,3,0.9992527903609957,0,roc
9_loan_approval,CatBoost,4,0.9994629430719656,0,roc
9_loan_approval,CatBoost,5,0.9974781674683604,0,roc
9_loan_approval,CatBoost,6,0.9997437689261589,0,roc
9_loan_approval,CatBoost,7,0.9989284882366644,0,roc
9_loan_approval,CatBoost,8,0.9998602375960867,0,roc
9_loan_approval,CatBoost,9,0.9948904254072426,0,roc
